speed,weather,road_condition,time,location,traffic_density,accident_risk,accident_severity
23.158614482564204,Rainy,Under Maintenance,0,Urban,Low,1,Low
113.62122462436898,Snowy,Wet,13,Highway,Low,1,High
25.197128365147243,Rainy,Dry,19,Highway,High,1,Medium
74.12963353010704,Foggy,Wet,5,Rural,Medium,1,Medium
90.90605194509165,Snowy,Wet,6,Rural,Medium,1,Medium
107.09691237460856,Sunny,Wet,9,Rural,Low,0,Medium
91.40869321324278,Snowy,Dry,6,Rural,High,1,Medium
100.17280830697918,Foggy,Icy,1,Highway,Low,1,High
53.94501925428061,Sunny,Dry,3,Urban,Low,0,Low
101.48251137465122,Sunny,Wet,20,Rural,Low,1,Medium
28.011484638467515,Rainy,Dry,16,Rural,Low,0,Low
109.48166560605276,Sunny,Under Maintenance,0,Highway,High,1,High
74.75923761537362,Sunny,Icy,9,Highway,Medium,0,High
101.72977699624937,Snowy,Dry,18,Urban,Low,1,Medium
65.23182845183001,Foggy,Under Maintenance,14,Urban,Low,1,Low
84.35776951965249,Rainy,Icy,9,Highway,Low,1,High
72.64026609361133,Snowy,Under Maintenance,18,Rural,Low,1,Low
93.15895217553319,Sunny,Icy,11,Rural,Medium,1,Low
28.162998203058958,Sunny,Dry,23,Rural,Medium,0,Low
26.03520839905638,Rainy,Under Maintenance,15,Urban,Medium,0,Low
44.71032340101465,Foggy,Wet,8,Rural,Medium,1,Low
35.95446801131884,Rainy,Under Maintenance,14,Rural,Low,0,Low
107.17835665922017,Snowy,Icy,16,Highway,High,1,High
41.92139873580443,Rainy,Dry,13,Rural,Medium,0,Low
117.58652558191314,Sunny,Icy,17,Highway,Medium,1,High
53.68957917711069,Snowy,Under Maintenance,1,Rural,Low,1,Low
38.21179156886993,Sunny,Under Maintenance,3,Urban,Low,0,Medium
98.96985071424791,Foggy,Wet,17,Rural,Low,1,Medium
85.87077755008761,Sunny,Dry,6,Rural,Low,0,Medium
69.8195716453139,Sunny,Dry,12,Highway,High,0,High
75.53635509376312,Rainy,Under Maintenance,14,Highway,High,1,High
91.92017782722638,Sunny,Dry,22,Highway,Medium,0,High
42.84547413312987,Snowy,Wet,21,Rural,High,1,Low
119.63339160567419,Snowy,Icy,0,Rural,Medium,1,Medium
117.4793162146783,Foggy,Dry,10,Urban,Medium,1,Medium
85.03256863469369,Snowy,Under Maintenance,9,Rural,High,1,Medium
39.95424509291451,Rainy,Icy,4,Urban,Medium,1,Low
88.02282424312914,Foggy,Icy,15,Highway,Low,1,High
27.219840897917585,Snowy,Wet,10,Highway,Medium,0,Medium
23.065250220580605,Rainy,Under Maintenance,20,Highway,Low,0,Medium
45.76828885112137,Snowy,Dry,5,Urban,High,1,Low
66.26229567393163,Snowy,Under Maintenance,8,Rural,High,1,Medium
106.82725054083805,Sunny,Icy,12,Highway,Medium,1,High
92.7169069766308,Snowy,Under Maintenance,23,Rural,Low,1,Low
94.2706521199981,Snowy,Dry,7,Rural,Medium,1,Medium
62.54933344480754,Rainy,Dry,13,Highway,High,1,High
54.59349925469629,Rainy,Wet,23,Urban,Medium,1,Medium
57.10387629846027,Sunny,Dry,0,Rural,Medium,0,Medium
118.76495637360578,Snowy,Dry,16,Highway,Low,1,High
24.010919141248248,Sunny,Under Maintenance,23,Rural,High,1,Low
106.70314961224486,Snowy,Under Maintenance,4,Rural,Medium,1,Medium
77.86754085723933,Foggy,Icy,1,Rural,Low,1,Medium
63.86154191895905,Foggy,Wet,23,Rural,Medium,1,Medium
92.52576604151365,Sunny,Under Maintenance,8,Rural,Low,0,Medium
68.66689414247028,Sunny,Dry,3,Urban,Low,0,Low
107.34232380816606,Sunny,Icy,16,Urban,Medium,1,Medium
110.07018640112585,Rainy,Under Maintenance,16,Highway,High,1,High
62.17209268734554,Rainy,Wet,20,Urban,High,1,Medium
47.682779723505156,Rainy,Wet,17,Urban,Low,1,Medium
79.23503285933623,Sunny,Icy,15,Urban,High,1,Medium
111.2363345616691,Snowy,Icy,7,Rural,Low,1,Medium
41.06621890056665,Foggy,Icy,10,Rural,High,1,Low
82.29665835634827,Sunny,Icy,20,Highway,Medium,0,High
83.15602200925206,Rainy,Icy,20,Highway,High,1,High
93.3113022415281,Rainy,Dry,17,Highway,Low,0,High
33.15676851272598,Sunny,Dry,22,Rural,Low,0,Low
91.58249646820886,Sunny,Under Maintenance,23,Urban,High,1,Medium
110.9032520665641,Rainy,Wet,9,Urban,Medium,1,High
37.968310887024195,Snowy,Dry,12,Rural,Low,0,Low
43.75433249238776,Rainy,Dry,16,Highway,Low,0,Medium
117.13950940416396,Rainy,Dry,17,Highway,Low,1,High
38.097695270948975,Sunny,Under Maintenance,9,Highway,Low,0,Medium
105.4385093369579,Snowy,Icy,15,Rural,Low,1,Medium
69.22778564480348,Rainy,Under Maintenance,19,Highway,Medium,1,Medium
44.723107440317705,Rainy,Wet,4,Highway,High,1,Medium
107.07499012725114,Foggy,Wet,12,Rural,Medium,1,Medium
64.53052550026655,Sunny,Wet,17,Urban,Medium,0,Low
71.48173539296903,Foggy,Wet,16,Rural,Low,0,Medium
55.92333693997657,Foggy,Dry,8,Rural,Medium,0,Medium
79.29508514349274,Rainy,Dry,13,Rural,Low,1,Low
36.352387258502276,Sunny,Under Maintenance,16,Rural,Medium,0,Low
59.10815366517607,Snowy,Icy,3,Urban,Low,1,Low
116.94123223352875,Rainy,Wet,17,Highway,Low,1,High
45.81334327011275,Snowy,Under Maintenance,19,Rural,Medium,1,Low
85.67366645412922,Snowy,Dry,23,Urban,Medium,1,Medium
52.51900642246949,Sunny,Dry,23,Highway,High,0,Medium
97.34731256866006,Foggy,Icy,14,Highway,High,1,High
33.08736607183498,Sunny,Icy,10,Highway,High,0,Medium
116.98210450785447,Snowy,Icy,11,Rural,Medium,1,Medium
65.37895413836392,Rainy,Under Maintenance,8,Rural,Medium,1,Low
43.605046334646396,Snowy,Dry,12,Highway,Low,0,High
27.349674733001265,Rainy,Dry,14,Highway,High,0,High
36.97579050875407,Rainy,Icy,14,Highway,Low,1,Medium
71.97739485560177,Sunny,Wet,4,Highway,Low,0,High
53.70031764312863,Snowy,Icy,22,Highway,Low,1,Medium
102.88833658826094,Foggy,Under Maintenance,18,Highway,Low,1,High
63.08875236618059,Snowy,Icy,19,Urban,High,1,Low
44.87142725876299,Snowy,Icy,13,Highway,Low,1,High
81.714498660403,Foggy,Under Maintenance,16,Rural,Medium,1,Medium
90.67772168854458,Sunny,Icy,17,Rural,Medium,1,Medium
36.704190790094984,Snowy,Dry,20,Rural,Medium,0,Low
36.761921628831765,Snowy,Wet,2,Highway,High,1,Medium
23.667142693354297,Rainy,Icy,1,Rural,Low,0,Low
93.64020150656405,Snowy,Under Maintenance,0,Urban,High,1,Low
86.38045276218051,Foggy,Wet,9,Highway,Low,1,High
67.46308757498139,Rainy,Under Maintenance,18,Rural,High,1,Medium
104.41704489691972,Sunny,Wet,16,Urban,High,1,Medium
100.56701529500532,Rainy,Wet,11,Urban,Low,1,Low
78.53543643967521,Foggy,Icy,0,Rural,High,1,Medium
106.82712805132586,Foggy,Dry,11,Urban,Low,1,High
40.58412100367683,Rainy,Icy,16,Rural,Medium,1,Low
31.19196193977279,Sunny,Under Maintenance,23,Urban,Medium,0,Low
46.97496115169896,Rainy,Under Maintenance,2,Highway,Medium,1,Medium
25.708685608931486,Sunny,Wet,10,Highway,High,1,Medium
73.1169528001032,Rainy,Wet,16,Highway,Medium,1,High
113.66056922949615,Foggy,Dry,22,Highway,Low,1,High
23.934354066850965,Snowy,Icy,2,Highway,Medium,0,Medium
32.21099140100268,Snowy,Under Maintenance,7,Rural,Medium,1,Low
65.21990282834352,Sunny,Wet,19,Highway,High,1,High
113.38750175279048,Sunny,Dry,3,Highway,Low,0,High
51.61561049767505,Sunny,Under Maintenance,20,Highway,High,1,High
70.72348086883925,Foggy,Wet,21,Highway,High,1,High
24.15728590503921,Rainy,Under Maintenance,6,Urban,Low,1,Low
34.834320096208884,Foggy,Dry,13,Highway,High,0,High
118.66301229588468,Snowy,Dry,13,Highway,Low,1,High
116.51186964360456,Sunny,Under Maintenance,3,Rural,Medium,1,Medium
20.49399809344096,Rainy,Icy,15,Urban,Low,0,Low
115.18117854232389,Snowy,Under Maintenance,23,Rural,Low,1,High
83.91199378155004,Snowy,Wet,21,Highway,Low,1,High
106.79182945200222,Snowy,Icy,0,Rural,High,1,Medium
65.47398556338591,Foggy,Wet,16,Rural,Low,1,Medium
71.55960285792503,Sunny,Under Maintenance,9,Highway,Low,0,High
68.88465802569202,Snowy,Icy,21,Urban,Low,1,Medium
86.68642575461044,Sunny,Wet,15,Urban,Medium,0,Medium
33.96512547563129,Foggy,Under Maintenance,15,Rural,Low,1,Low
22.997358987267795,Snowy,Under Maintenance,7,Highway,High,1,Medium
50.79299415911909,Foggy,Icy,6,Rural,Low,0,Medium
90.46807627366466,Foggy,Under Maintenance,5,Rural,Low,1,Medium
40.185345212294834,Sunny,Dry,15,Rural,Medium,0,Medium
87.34324333249174,Snowy,Wet,19,Highway,Low,1,High
116.99120461072704,Foggy,Wet,15,Highway,High,1,High
29.39007157894184,Snowy,Under Maintenance,6,Urban,Low,1,Low
87.26021182251263,Sunny,Under Maintenance,8,Highway,High,1,High
64.37502193045711,Foggy,Dry,13,Rural,Medium,0,Medium
106.81422543775054,Sunny,Icy,10,Rural,Low,0,Medium
37.71497894473859,Snowy,Under Maintenance,13,Urban,Medium,0,Low
89.26259522261645,Snowy,Under Maintenance,6,Highway,Low,1,High
103.81152896481102,Sunny,Under Maintenance,0,Rural,High,1,Medium
114.46142194740233,Rainy,Under Maintenance,12,Urban,Medium,1,Medium
88.32480282896458,Foggy,Wet,19,Urban,Low,1,Medium
69.71747640084273,Snowy,Under Maintenance,2,Rural,High,1,Low
81.78472402012139,Snowy,Wet,19,Rural,Medium,1,Low
106.89049844787182,Foggy,Under Maintenance,3,Highway,Low,1,High
77.06097466388297,Sunny,Icy,10,Urban,Medium,0,Medium
23.038705969683686,Sunny,Dry,1,Rural,Low,0,Low
113.09486955069778,Sunny,Icy,13,Urban,High,1,High
88.95267510315611,Rainy,Under Maintenance,11,Highway,High,1,High
87.65133857772466,Rainy,Under Maintenance,16,Rural,Medium,1,Medium
41.567515239771716,Snowy,Under Maintenance,11,Highway,Medium,1,Medium
85.88854702326572,Sunny,Icy,11,Urban,Low,1,Medium
59.386440565415846,Foggy,Under Maintenance,0,Highway,High,1,High
85.12329770414921,Snowy,Icy,12,Highway,Low,1,High
30.659303030799073,Foggy,Wet,13,Urban,High,1,Medium
85.7845304603036,Snowy,Dry,23,Highway,Medium,0,Medium
119.94137257706666,Rainy,Dry,1,Urban,Low,1,High
24.821203886055603,Snowy,Icy,11,Rural,Low,1,Low
117.71741842213173,Rainy,Wet,20,Urban,High,1,Medium
60.690796072287064,Snowy,Icy,15,Urban,High,1,Medium
107.07534503372591,Sunny,Wet,3,Rural,High,1,Medium
98.23854840582734,Foggy,Under Maintenance,7,Urban,Medium,1,Medium
76.70162609866678,Sunny,Wet,1,Rural,Low,0,Low
93.84492092513266,Snowy,Wet,9,Rural,High,1,Low
107.8515561301348,Snowy,Wet,8,Urban,Medium,1,Medium
60.4140321651033,Snowy,Dry,22,Highway,High,1,High
52.70331615632387,Rainy,Wet,14,Highway,Low,0,Medium
86.75933855635847,Foggy,Under Maintenance,12,Rural,High,1,Medium
100.78459419412586,Foggy,Under Maintenance,22,Highway,Low,1,High
96.22851347766158,Snowy,Under Maintenance,16,Highway,Medium,1,High
99.78136488586345,Snowy,Wet,15,Urban,Medium,1,Medium
63.5583314812933,Rainy,Icy,1,Rural,High,1,Medium
101.78342161750216,Sunny,Icy,19,Rural,Low,1,Medium
32.02090553706084,Sunny,Under Maintenance,19,Urban,Low,0,Low
74.44890979608496,Foggy,Dry,13,Highway,Low,0,High
20.575866049812156,Rainy,Icy,2,Rural,High,1,Low
52.45858299002703,Snowy,Wet,22,Highway,Low,1,High
56.646153487139784,Foggy,Icy,11,Rural,Low,1,Low
59.61726916092554,Rainy,Under Maintenance,7,Rural,Low,1,Low
89.54672066898621,Sunny,Dry,1,Rural,Low,0,Medium
58.85581012703457,Rainy,Icy,3,Rural,High,1,Low
64.86936226225306,Sunny,Icy,13,Highway,High,1,High
43.754413087432745,Rainy,Under Maintenance,15,Highway,Low,1,High
57.325179162934006,Foggy,Dry,18,Highway,Low,0,High
42.72696272631515,Sunny,Dry,1,Highway,Medium,0,High
27.319592376844362,Foggy,Under Maintenance,11,Urban,Medium,1,Low
80.34485933813778,Foggy,Wet,13,Rural,Low,1,Medium
86.82127985550163,Sunny,Icy,5,Rural,Low,0,Medium
81.94903460096145,Sunny,Wet,12,Rural,Medium,0,Low
66.34940438005724,Snowy,Icy,3,Urban,Medium,1,Medium
57.978578017922985,Snowy,Icy,21,Highway,Low,0,High
106.33336495718252,Snowy,Wet,17,Rural,High,1,Medium
71.9081785136218,Foggy,Under Maintenance,11,Highway,High,1,Medium
67.9181877629731,Foggy,Under Maintenance,19,Highway,Low,1,High
22.564206580643567,Snowy,Icy,21,Urban,Low,1,Low
54.12478276261564,Foggy,Under Maintenance,20,Urban,Medium,1,Low
58.019561878585705,Foggy,Icy,18,Highway,Medium,1,High
59.88227808969005,Sunny,Under Maintenance,7,Rural,High,1,Medium
78.01723692273322,Sunny,Icy,6,Rural,Low,0,Low
73.36025467268784,Foggy,Under Maintenance,15,Urban,Medium,1,Low
80.79050927934446,Snowy,Dry,18,Urban,High,1,Medium
96.48832615421283,Rainy,Wet,5,Urban,High,1,Medium
101.29857387160935,Snowy,Dry,19,Urban,High,1,Medium
91.81230762264944,Rainy,Wet,20,Urban,Medium,1,Medium
115.55236959549347,Snowy,Wet,10,Urban,Medium,1,Medium
21.823258267636163,Sunny,Icy,4,Urban,Low,0,Low
39.57779856835461,Foggy,Wet,15,Rural,Low,1,Low
20.756287497814213,Foggy,Dry,6,Urban,High,0,Low
84.7474714154603,Sunny,Dry,4,Urban,High,0,Medium
109.8030548949987,Rainy,Under Maintenance,10,Rural,Medium,1,High
44.34822965762993,Rainy,Dry,14,Rural,Medium,0,Low
112.70345447963066,Rainy,Under Maintenance,2,Highway,Low,1,High
26.026739028956086,Sunny,Wet,4,Urban,Low,0,Low
113.44360268055144,Rainy,Dry,22,Urban,Low,1,Medium
55.16226872396344,Sunny,Wet,20,Urban,Medium,0,Low
30.142082844921653,Snowy,Dry,4,Urban,High,0,Low
68.58717591863257,Snowy,Dry,8,Highway,Low,0,High
45.677656772050796,Sunny,Under Maintenance,14,Rural,Low,0,Low
48.48729019619228,Foggy,Wet,2,Rural,Medium,1,Medium
50.72899649262865,Snowy,Dry,5,Urban,Low,0,Low
100.30258978326634,Rainy,Icy,16,Urban,High,1,Medium
73.91612766752544,Sunny,Wet,20,Urban,Medium,0,Medium
51.13076991560037,Rainy,Wet,7,Highway,Low,1,Medium
81.03337833109184,Rainy,Wet,20,Highway,Low,1,High
91.61506742231936,Foggy,Under Maintenance,10,Rural,Medium,1,Medium
47.262400073353376,Rainy,Icy,5,Urban,Medium,1,Low
61.354910152535155,Foggy,Wet,7,Urban,Low,1,Medium
32.18860933369476,Snowy,Dry,9,Urban,High,1,Low
38.11493495346803,Sunny,Dry,23,Urban,Medium,0,Low
88.11178539649828,Rainy,Under Maintenance,2,Highway,High,1,High
38.143834769562694,Sunny,Dry,22,Rural,Low,0,Low
72.51633836670601,Rainy,Wet,13,Rural,High,1,Medium
90.90462617224327,Sunny,Dry,22,Highway,Low,0,High
30.687692309474386,Rainy,Wet,13,Urban,Low,0,Low
76.73122196289034,Rainy,Dry,9,Rural,Low,0,Low
45.65627837013638,Rainy,Icy,11,Rural,Low,1,Low
116.29268752375798,Rainy,Under Maintenance,5,Highway,High,1,High
68.35456467199248,Rainy,Under Maintenance,11,Urban,Low,1,Medium
100.59925497751581,Rainy,Icy,22,Rural,Low,1,Medium
75.02265421562618,Rainy,Icy,13,Urban,High,1,Medium
24.341253285481915,Rainy,Under Maintenance,1,Rural,Medium,0,Low
83.31513755940223,Rainy,Icy,8,Highway,High,1,High
115.14033422066571,Sunny,Wet,9,Urban,High,1,Medium
80.16118201463311,Foggy,Dry,16,Highway,High,1,High
101.91888594267903,Rainy,Under Maintenance,16,Rural,Low,1,Medium
108.42064633484078,Foggy,Icy,2,Highway,Low,1,High
42.80797719489325,Rainy,Wet,18,Highway,Low,0,Medium
41.204483990822666,Rainy,Under Maintenance,0,Highway,Medium,1,Medium
81.09809888509918,Sunny,Icy,11,Rural,Low,1,Medium
61.10284698067047,Snowy,Under Maintenance,6,Urban,Medium,1,Low
103.98613028667204,Snowy,Icy,3,Highway,Low,1,High
110.00231233980112,Sunny,Under Maintenance,9,Urban,High,1,Medium
55.34213793027181,Foggy,Wet,12,Rural,Low,1,Low
43.687055897448204,Snowy,Wet,1,Urban,Medium,1,Low
98.05255152438619,Sunny,Dry,9,Highway,Medium,0,High
47.48060355481361,Sunny,Under Maintenance,20,Highway,Low,0,High
102.26143185136785,Snowy,Dry,21,Highway,High,1,High
62.37382536487628,Foggy,Under Maintenance,3,Highway,Low,1,High
86.75498992914704,Sunny,Icy,17,Highway,Low,0,High
29.55353138346682,Rainy,Icy,4,Highway,Low,1,Medium
82.3859324676573,Foggy,Dry,18,Rural,High,1,Medium
65.17676787372291,Foggy,Under Maintenance,1,Rural,Medium,1,Medium
78.66084631754741,Snowy,Dry,11,Rural,High,1,Medium
36.801420774486346,Snowy,Wet,16,Urban,Medium,1,Low
93.68737449441821,Rainy,Dry,9,Urban,Medium,1,Medium
106.27970775432286,Sunny,Dry,1,Rural,Medium,0,High
41.67398000907757,Snowy,Icy,5,Urban,High,1,Low
29.57145555201617,Snowy,Dry,7,Urban,Low,0,Low
22.36385860463364,Foggy,Under Maintenance,18,Highway,Low,1,Medium
84.1971500443266,Snowy,Icy,10,Highway,Low,1,High
80.70940360887808,Snowy,Dry,11,Urban,Low,0,Medium
74.669741271407,Snowy,Wet,8,Urban,Low,1,Medium
43.194709611597546,Snowy,Dry,1,Rural,High,1,Low
59.09059959055147,Foggy,Dry,7,Urban,High,1,Medium
79.4476335186173,Rainy,Dry,10,Highway,High,1,High
69.67668588591694,Rainy,Icy,20,Urban,High,1,Low
118.77855202148874,Sunny,Under Maintenance,3,Rural,High,1,Medium
33.64397525567331,Snowy,Wet,9,Highway,High,1,High
89.51445540475937,Foggy,Dry,20,Highway,High,1,High
60.431876810429216,Sunny,Under Maintenance,19,Highway,Low,0,High
62.819961492561475,Sunny,Under Maintenance,15,Highway,Medium,0,High
91.75977656581762,Rainy,Icy,7,Urban,High,1,Medium
89.24361513243696,Foggy,Wet,3,Rural,Medium,1,Low
119.12559937021884,Foggy,Icy,9,Urban,High,1,Medium
32.83942894541252,Foggy,Under Maintenance,11,Urban,High,1,Low
30.410964938416633,Rainy,Under Maintenance,13,Highway,Low,1,Medium
92.43388171287411,Rainy,Under Maintenance,15,Rural,Medium,1,Medium
77.83869170064091,Rainy,Icy,21,Highway,Low,1,High
47.416066655980586,Rainy,Wet,17,Urban,Low,1,Low
27.94193689889866,Rainy,Dry,20,Urban,Medium,0,Low
28.565824959643052,Snowy,Icy,21,Highway,Low,0,Medium
109.41908746641182,Snowy,Under Maintenance,20,Urban,High,1,Medium
39.18673247187429,Foggy,Icy,11,Urban,High,1,Medium
52.33715621155208,Sunny,Under Maintenance,17,Highway,High,0,High
42.6656402226988,Foggy,Dry,6,Urban,High,1,Medium
55.49963058319373,Sunny,Dry,19,Rural,High,0,Low
26.94238427460934,Rainy,Wet,23,Highway,Low,0,Medium
71.90597909082703,Sunny,Under Maintenance,22,Rural,Low,0,Low
26.76125635922149,Foggy,Wet,6,Urban,High,1,Low
100.03565078223616,Foggy,Wet,8,Urban,High,1,Medium
43.3712081910433,Sunny,Dry,0,Highway,Low,0,Medium
74.00119146045105,Snowy,Icy,5,Urban,Medium,1,Medium
108.00790875614582,Rainy,Icy,5,Highway,Low,1,High
85.08773690471942,Rainy,Wet,21,Highway,Low,1,Medium
73.29577865513353,Foggy,Dry,11,Highway,Low,0,High
52.43337531153756,Snowy,Under Maintenance,21,Highway,Low,1,High
53.300191305819794,Sunny,Icy,11,Highway,Low,0,Medium
86.94869551981901,Rainy,Wet,9,Rural,Medium,1,Medium
119.41393612211675,Snowy,Icy,22,Highway,High,1,High
86.18391898493786,Rainy,Icy,5,Rural,High,1,Medium
75.77834173700249,Snowy,Under Maintenance,16,Urban,Medium,1,Medium
93.06505102392461,Snowy,Dry,18,Highway,High,1,High
66.52056122837182,Foggy,Under Maintenance,17,Urban,High,1,Medium
26.01423426007852,Rainy,Dry,5,Highway,High,0,Medium
76.22968158779098,Sunny,Icy,23,Rural,Medium,1,Medium
115.76252845053801,Foggy,Wet,18,Rural,Medium,1,Medium
37.530294235765965,Foggy,Under Maintenance,9,Rural,High,1,Low
89.00048908206658,Sunny,Dry,23,Urban,High,0,Medium
40.093368865905646,Foggy,Icy,7,Highway,High,1,High
73.58276844730813,Snowy,Dry,20,Urban,Low,1,Medium
29.66764496467196,Snowy,Dry,23,Rural,Low,0,Low
65.03709362581851,Rainy,Dry,5,Urban,Low,0,Medium
95.61633288952461,Rainy,Icy,20,Rural,Medium,1,Medium
54.757152423898205,Sunny,Wet,6,Rural,High,1,Medium
86.4911724487218,Rainy,Wet,23,Rural,Medium,1,Medium
99.54499607897291,Snowy,Wet,0,Highway,Medium,1,High
112.71778194794527,Sunny,Dry,17,Highway,Medium,0,High
43.46420818554535,Sunny,Icy,23,Rural,High,1,Low
59.931591580930814,Rainy,Dry,19,Urban,Low,0,Low
35.24160133304174,Snowy,Wet,11,Urban,High,1,Low
119.24835021583752,Sunny,Wet,15,Highway,High,1,High
112.70009679242953,Snowy,Icy,9,Rural,Medium,1,Medium
73.99571302805596,Snowy,Dry,9,Urban,Medium,0,Low
104.20332943764213,Snowy,Under Maintenance,13,Rural,Medium,1,Medium
72.09579772720423,Rainy,Under Maintenance,19,Urban,Low,1,Low
82.35856880027598,Foggy,Wet,9,Highway,Low,1,High
28.912443211601662,Foggy,Icy,9,Rural,Low,0,Low
95.52704204968079,Sunny,Dry,10,Rural,High,1,Medium
32.77134836352349,Snowy,Dry,22,Urban,Medium,0,Low
102.60676302525283,Rainy,Wet,1,Urban,High,1,Medium
98.20280876703859,Snowy,Wet,19,Urban,Low,1,Medium
90.87446977429764,Snowy,Dry,7,Rural,Medium,0,Medium
23.616038052476213,Rainy,Dry,22,Highway,Low,0,Medium
50.31283559453286,Foggy,Wet,6,Highway,Medium,1,Medium
46.311256991084285,Snowy,Dry,7,Urban,Medium,0,Low
56.01364074715191,Snowy,Under Maintenance,0,Highway,High,1,High
28.764274676383856,Foggy,Wet,20,Urban,High,1,Low
113.69578230310628,Rainy,Dry,1,Highway,Low,1,High
75.38022407123762,Sunny,Wet,17,Rural,High,1,Low
50.55243106580235,Foggy,Icy,14,Urban,High,1,Low
59.698151707428345,Sunny,Wet,0,Highway,High,1,Medium
64.72025405048356,Sunny,Wet,4,Rural,Medium,0,Low
80.05943333606173,Foggy,Icy,1,Highway,High,1,High
71.56794276964978,Snowy,Under Maintenance,19,Rural,Low,1,Low
111.93919732144174,Sunny,Dry,2,Rural,Medium,0,Medium
69.69634829058302,Sunny,Icy,18,Highway,Medium,0,High
119.21580148233127,Rainy,Wet,17,Highway,High,1,High
105.14249577450957,Snowy,Dry,21,Rural,Medium,1,Medium
40.85105143573358,Sunny,Icy,17,Rural,Low,0,Low
113.05952146439162,Rainy,Dry,13,Rural,Low,1,Medium
31.63663978854761,Snowy,Dry,23,Urban,Medium,0,Low
101.74497084911916,Foggy,Icy,7,Rural,High,1,Medium
58.06232934765801,Foggy,Dry,11,Urban,High,1,Low
107.79743204450695,Rainy,Under Maintenance,20,Rural,Medium,1,Medium
106.80566901074504,Foggy,Icy,9,Urban,Low,1,Medium
100.59254001176211,Sunny,Under Maintenance,22,Rural,Medium,1,Medium
99.00304363070614,Snowy,Wet,19,Rural,High,1,Medium
50.46791390980408,Sunny,Dry,16,Rural,High,0,Low
28.09192830512522,Sunny,Wet,10,Highway,Medium,0,Medium
60.29801787651615,Foggy,Wet,1,Highway,Low,1,High
37.352451498650865,Sunny,Dry,3,Rural,Medium,0,Low
89.49510889024617,Foggy,Icy,0,Urban,Low,1,Medium
54.609972653778556,Snowy,Dry,14,Urban,Low,0,Low
117.56102008599149,Snowy,Wet,12,Rural,Medium,1,Medium
84.0972077345332,Sunny,Wet,7,Highway,Medium,0,High
102.24805636343609,Rainy,Icy,3,Urban,Low,1,Medium
33.252467274184845,Foggy,Dry,9,Highway,Low,0,Medium
106.20144822726226,Foggy,Wet,18,Urban,Low,1,Medium
112.27571905133944,Sunny,Under Maintenance,17,Rural,Low,1,Medium
68.70619188189359,Foggy,Wet,4,Highway,High,1,High
80.62529377509775,Foggy,Wet,18,Urban,Medium,1,Medium
96.48098009029954,Rainy,Icy,22,Rural,Low,1,Medium
37.48386272604125,Rainy,Under Maintenance,21,Rural,Medium,0,Low
70.25660764634424,Sunny,Wet,15,Rural,Low,0,Medium
59.86630277723131,Rainy,Wet,0,Highway,Medium,1,Medium
34.63739921622491,Sunny,Under Maintenance,11,Highway,Medium,0,Medium
56.753442229153144,Snowy,Dry,23,Rural,Low,0,Low
26.817230938549358,Sunny,Dry,1,Highway,Low,0,Medium
22.5811906949487,Snowy,Wet,20,Urban,Medium,0,Low
33.51662891548227,Sunny,Wet,7,Rural,Medium,0,Low
116.31151115891738,Foggy,Dry,17,Rural,Medium,1,Medium
74.9529535895017,Rainy,Icy,15,Highway,High,1,High
116.582216115322,Snowy,Under Maintenance,4,Rural,Low,1,Medium
63.2497878330132,Sunny,Under Maintenance,21,Urban,High,1,Medium
51.181613308525954,Rainy,Icy,12,Highway,High,1,High
70.61418628402441,Sunny,Icy,18,Highway,Low,0,High
63.95116886329101,Rainy,Icy,2,Rural,Low,1,Low
30.566468426174392,Rainy,Icy,7,Rural,High,1,Low
84.08263146902063,Sunny,Icy,11,Rural,Low,1,Medium
41.60381825095996,Snowy,Icy,1,Highway,Medium,1,High
81.95879548978296,Snowy,Under Maintenance,10,Rural,Medium,1,Low
85.02010923981534,Foggy,Icy,11,Urban,High,1,Medium
35.20248531286481,Rainy,Dry,17,Rural,High,1,Low
26.134962711066816,Foggy,Icy,12,Rural,Low,0,Low
98.07615860684398,Foggy,Icy,4,Highway,Low,1,High
65.98004237693202,Sunny,Under Maintenance,21,Rural,High,1,Low
25.81637955054758,Sunny,Under Maintenance,11,Highway,High,1,Medium
119.48663171697672,Sunny,Icy,1,Rural,Medium,1,Medium
25.778056099636665,Rainy,Under Maintenance,4,Urban,Medium,0,Low
89.50352288585532,Sunny,Wet,6,Urban,Low,0,Medium
118.36789252634136,Sunny,Under Maintenance,23,Highway,Medium,0,High
43.91801042159256,Rainy,Under Maintenance,11,Highway,Low,0,Medium
34.22493686871962,Rainy,Under Maintenance,15,Rural,Low,0,Medium
32.13849394224289,Snowy,Under Maintenance,22,Rural,Low,1,Low
50.327514756759555,Sunny,Dry,7,Urban,Medium,0,Medium
30.104581101064667,Sunny,Dry,8,Rural,High,0,Low
89.2161341694132,Sunny,Dry,14,Urban,High,0,Medium
26.22917981300627,Snowy,Icy,4,Highway,Medium,0,Medium
70.94221281497897,Sunny,Icy,12,Rural,High,1,Medium
119.66968538529768,Snowy,Wet,4,Highway,Low,1,High
101.39702695060188,Foggy,Dry,10,Rural,High,1,Medium
81.52194382310108,Snowy,Icy,9,Urban,Medium,1,Medium
50.62536207866117,Foggy,Under Maintenance,19,Highway,High,1,Medium
82.38958362916384,Sunny,Under Maintenance,12,Highway,Low,1,High
72.70414639116515,Foggy,Dry,8,Rural,Low,0,Medium
